repo_id,run_id,attempt_no,command,command_source,working_directory,exit_code,status,failure_category,recoverability,log_path,duration_seconds,timestamp_start,timestamp_end
6092163,20260712_230641,1,mvn test-compile -DskipTests,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/6092163,1,failed,unknown_build_failure,needs_manual_review,logs/build/6092163_20260712_230641_attempt_1.log,5.92,1783874598.5081105,1783874604.4242802
6092163,20260712_230641,2,mvn test-compile -DskipTests -DskipITs,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/6092163,1,failed,unknown_build_failure,needs_manual_review,logs/build/6092163_20260712_230641_attempt_2.log,3.37,1783874604.4372957,1783874607.802939
6092163,20260712_230641,3,mvn test-compile -DskipTests -DskipITs -Dcheckstyle.skip=true -Dspotless.check.skip=true -Dlicense.skip=true -Dgpg.skip=true,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/6092163,1,failed,unknown_build_failure,needs_manual_review,logs/build/6092163_20260712_230641_attempt_3.log,3.17,1783874607.8129003,1783874610.986386
6092163,20260712_230641,4,mvn test-compile -DskipTests -DskipITs -Ddocker.skip=true -DskipDocker -Dfrontend.skip=true -DskipNpm,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/6092163,1,failed,unknown_build_failure,needs_manual_review,logs/build/6092163_20260712_230641_attempt_4.log,3.54,1783874610.9960985,1783874614.531494
35132359,20260712_230641,1,mvn test-compile -DskipTests,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/35132359,0,success,,,logs/build/35132359_20260712_230641_attempt_1.log,45.37,1783875310.7051466,1783875356.0755734
710733,20260712_230641,1,mvn test-compile -DskipTests,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/710733,1,failed,missing_dependency,needs_manual_review,logs/build/710733_20260712_230641_attempt_1.log,1.49,1783875406.256089,1783875407.7417247
710733,20260712_230641,2,mvn test-compile -DskipTests -DskipITs,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/710733,1,failed,missing_dependency,needs_manual_review,logs/build/710733_20260712_230641_attempt_2.log,1.45,1783875407.7460206,1783875409.1952684
710733,20260712_230641,3,mvn test-compile -DskipTests -DskipITs -Dcheckstyle.skip=true -Dspotless.check.skip=true -Dlicense.skip=true -Dgpg.skip=true,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/710733,1,failed,missing_dependency,needs_manual_review,logs/build/710733_20260712_230641_attempt_3.log,1.48,1783875409.1978166,1783875410.6747496
710733,20260712_230641,4,mvn test-compile -DskipTests -DskipITs -Ddocker.skip=true -DskipDocker -Dfrontend.skip=true -DskipNpm,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/710733,1,failed,missing_dependency,needs_manual_review,logs/build/710733_20260712_230641_attempt_4.log,1.47,1783875410.6791143,1783875412.147282
40162365,20260712_230641,1,gradle testClasses -x test,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/40162365,1,failed,unknown_build_failure,needs_manual_review,logs/build/40162365_20260712_230641_attempt_1.log,5.31,1783875424.8170576,1783875430.1282818
40162365,20260712_230641,2,gradle testClasses -x test -x integrationTest,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/40162365,1,failed,unknown_build_failure,needs_manual_review,logs/build/40162365_20260712_230641_attempt_2.log,5.25,1783875430.1295462,1783875435.3838303
40162365,20260712_230641,3,gradle testClasses -x test -x integrationTest -x checkstyleMain -x checkstyleTest -x spotlessCheck,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/40162365,1,failed,unknown_build_failure,needs_manual_review,logs/build/40162365_20260712_230641_attempt_3.log,5.39,1783875435.3848486,1783875440.7731261
73087334,20260712_230641,1,mvn test-compile -DskipTests,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/73087334,0,success,,,logs/build/73087334_20260712_230641_attempt_1.log,3.56,1783875455.9654016,1783875459.521083
7091762,20260712_230641,1,mvn test-compile -DskipTests,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/7091762,0,success,,,logs/build/7091762_20260712_230641_attempt_1.log,3.78,1783875476.2498643,1783875480.0317554
38080174,20260712_230641,1,mvn test-compile -DskipTests,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/38080174,0,success,,,logs/build/38080174_20260712_230641_attempt_1.log,49.68,1783875992.1413426,1783876041.8230224
45489240,20260712_230641,1,gradle testClasses -x test,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/45489240,1,failed,dependency_resolution_failed,needs_manual_review,logs/build/45489240_20260712_230641_attempt_1.log,3.33,1783876104.960683,1783876108.2953956
45489240,20260712_230641,2,gradle testClasses -x test -x integrationTest,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/45489240,1,failed,dependency_resolution_failed,needs_manual_review,logs/build/45489240_20260712_230641_attempt_2.log,3.24,1783876108.297417,1783876111.5331583
45489240,20260712_230641,3,gradle testClasses -x test -x integrationTest -x checkstyleMain -x checkstyleTest -x spotlessCheck,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/45489240,1,failed,dependency_resolution_failed,needs_manual_review,logs/build/45489240_20260712_230641_attempt_3.log,3.26,1783876111.535462,1783876114.7960908
35204049,20260712_230641,1,mvn test-compile -DskipTests,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/35204049,1,failed,unknown_build_failure,needs_manual_review,logs/build/35204049_20260712_230641_attempt_1.log,15.96,1783876222.862434,1783876238.8255572
35204049,20260712_230641,2,mvn test-compile -DskipTests -DskipITs,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/35204049,1,failed,unknown_build_failure,needs_manual_review,logs/build/35204049_20260712_230641_attempt_2.log,7.10,1783876238.865291,1783876245.960831
35204049,20260712_230641,3,mvn test-compile -DskipTests -DskipITs -Dcheckstyle.skip=true -Dspotless.check.skip=true -Dlicense.skip=true -Dgpg.skip=true,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/35204049,1,failed,unknown_build_failure,needs_manual_review,logs/build/35204049_20260712_230641_attempt_3.log,7.06,1783876245.9733126,1783876253.0284877
35204049,20260712_230641,4,mvn test-compile -DskipTests -DskipITs -Ddocker.skip=true -DskipDocker -Dfrontend.skip=true -DskipNpm,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/35204049,1,failed,unknown_build_failure,needs_manual_review,logs/build/35204049_20260712_230641_attempt_4.log,7.05,1783876253.0407119,1783876260.0883834
35211795,20260712_230641,1,gradle testClasses -x test,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/35211795,1,failed,dependency_resolution_failed,needs_manual_review,logs/build/35211795_20260712_230641_attempt_1.log,11.41,1783876369.6207955,1783876381.0343413
35211795,20260712_230641,2,gradle testClasses -x test -x integrationTest,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/35211795,1,failed,dependency_resolution_failed,needs_manual_review,logs/build/35211795_20260712_230641_attempt_2.log,10.67,1783876381.0360618,1783876391.7099214
35211795,20260712_230641,3,gradle testClasses -x test -x integrationTest -x checkstyleMain -x checkstyleTest -x spotlessCheck,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/35211795,1,failed,dependency_resolution_failed,needs_manual_review,logs/build/35211795_20260712_230641_attempt_3.log,11.14,1783876391.7117472,1783876402.853537
3869967,20260712_230641,1,mvn test-compile -DskipTests,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/3869967,1,failed,missing_dependency,needs_manual_review,logs/build/3869967_20260712_230641_attempt_1.log,19.55,1783876449.609873,1783876469.164337
3869967,20260712_230641,2,mvn test-compile -DskipTests -DskipITs,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/3869967,1,failed,missing_dependency,needs_manual_review,logs/build/3869967_20260712_230641_attempt_2.log,1.89,1783876469.1683297,1783876471.0567322
3869967,20260712_230641,3,mvn test-compile -DskipTests -DskipITs -Dcheckstyle.skip=true -Dspotless.check.skip=true -Dlicense.skip=true -Dgpg.skip=true,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/3869967,1,failed,missing_dependency,needs_manual_review,logs/build/3869967_20260712_230641_attempt_3.log,2.07,1783876471.0610733,1783876473.1321988
3869967,20260712_230641,4,mvn test-compile -DskipTests -DskipITs -Ddocker.skip=true -DskipDocker -Dfrontend.skip=true -DskipNpm,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/3869967,1,failed,missing_dependency,needs_manual_review,logs/build/3869967_20260712_230641_attempt_4.log,1.91,1783876473.135818,1783876475.049786
812511,20260712_230641,1,mvn test-compile -DskipTests,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/812511,0,success,,,logs/build/812511_20260712_230641_attempt_1.log,8.54,1783876499.6020894,1783876508.144429
96905440,20260712_230641,1,mvn test-compile -DskipTests,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/96905440,1,failed,missing_dependency,needs_manual_review,logs/build/96905440_20260712_230641_attempt_1.log,1.50,1783876518.8101585,1783876520.314048
96905440,20260712_230641,2,mvn test-compile -DskipTests -DskipITs,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/96905440,1,failed,missing_dependency,needs_manual_review,logs/build/96905440_20260712_230641_attempt_2.log,1.50,1783876520.3151085,1783876521.8155305
96905440,20260712_230641,3,mvn test-compile -DskipTests -DskipITs -Dcheckstyle.skip=true -Dspotless.check.skip=true -Dlicense.skip=true -Dgpg.skip=true,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/96905440,1,failed,missing_dependency,needs_manual_review,logs/build/96905440_20260712_230641_attempt_3.log,1.55,1783876521.8171122,1783876523.3623254
96905440,20260712_230641,4,mvn test-compile -DskipTests -DskipITs -Ddocker.skip=true -DskipDocker -Dfrontend.skip=true -DskipNpm,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/96905440,1,failed,missing_dependency,needs_manual_review,logs/build/96905440_20260712_230641_attempt_4.log,1.54,1783876523.3639817,1783876524.9075818
6509909,20260712_230641,1,gradle testClasses -x test,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/6509909,1,failed,unknown_build_failure,needs_manual_review,logs/build/6509909_20260712_230641_attempt_1.log,6.24,1783876551.7118974,1783876557.9469435
6509909,20260712_230641,2,gradle testClasses -x test -x integrationTest,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/6509909,1,failed,unknown_build_failure,needs_manual_review,logs/build/6509909_20260712_230641_attempt_2.log,6.21,1783876557.9487243,1783876564.1582544
6509909,20260712_230641,3,gradle testClasses -x test -x integrationTest -x checkstyleMain -x checkstyleTest -x spotlessCheck,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/6509909,1,failed,unknown_build_failure,needs_manual_review,logs/build/6509909_20260712_230641_attempt_3.log,6.13,1783876564.1590927,1783876570.2922356
49126308,20260712_230641,1,mvn test-compile -DskipTests,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/49126308,0,success,,,logs/build/49126308_20260712_230641_attempt_1.log,16.91,1783876593.6375868,1783876610.551804
5675901,20260712_230641,1,mvn test-compile -DskipTests,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/5675901,1,failed,missing_dependency,needs_manual_review,logs/build/5675901_20260712_230641_attempt_1.log,4.55,1783876633.7797432,1783876638.3299835
5675901,20260712_230641,2,mvn test-compile -DskipTests -DskipITs,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/5675901,1,failed,dependency_resolution_failed,needs_manual_review,logs/build/5675901_20260712_230641_attempt_2.log,1.85,1783876638.3316543,1783876640.186442
5675901,20260712_230641,3,mvn test-compile -DskipTests -DskipITs -Dcheckstyle.skip=true -Dspotless.check.skip=true -Dlicense.skip=true -Dgpg.skip=true,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/5675901,1,failed,dependency_resolution_failed,needs_manual_review,logs/build/5675901_20260712_230641_attempt_3.log,1.86,1783876640.1892612,1783876642.0444694
5675901,20260712_230641,4,mvn test-compile -DskipTests -DskipITs -Ddocker.skip=true -DskipDocker -Dfrontend.skip=true -DskipNpm,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/5675901,1,failed,dependency_resolution_failed,needs_manual_review,logs/build/5675901_20260712_230641_attempt_4.log,1.82,1783876642.046218,1783876643.8628576
89139973,20260712_230641,1,gradle testClasses -x test,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/89139973,1,failed,dependency_resolution_failed,needs_manual_review,logs/build/89139973_20260712_230641_attempt_1.log,9.60,1783876716.3197572,1783876725.9229894
89139973,20260712_230641,2,gradle testClasses -x test -x integrationTest,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/89139973,1,failed,dependency_resolution_failed,needs_manual_review,logs/build/89139973_20260712_230641_attempt_2.log,9.35,1783876725.9241512,1783876735.2763734
89139973,20260712_230641,3,gradle testClasses -x test -x integrationTest -x checkstyleMain -x checkstyleTest -x spotlessCheck,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/89139973,1,failed,dependency_resolution_failed,needs_manual_review,logs/build/89139973_20260712_230641_attempt_3.log,9.37,1783876735.286343,1783876744.6599402
39183519,20260712_230641,1,gradle testClasses -x test,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/39183519,1,failed,dependency_resolution_failed,needs_manual_review,logs/build/39183519_20260712_230641_attempt_1.log,6.06,1783876857.655793,1783876863.7191634
39183519,20260712_230641,2,gradle testClasses -x test -x integrationTest,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/39183519,1,failed,dependency_resolution_failed,needs_manual_review,logs/build/39183519_20260712_230641_attempt_2.log,5.95,1783876863.7205904,1783876869.6701777
39183519,20260712_230641,3,gradle testClasses -x test -x integrationTest -x checkstyleMain -x checkstyleTest -x spotlessCheck,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/39183519,1,failed,dependency_resolution_failed,needs_manual_review,logs/build/39183519_20260712_230641_attempt_3.log,5.88,1783876869.6713693,1783876875.5535429
5093728,20260712_230641,1,mvn test-compile -DskipTests,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/5093728,0,success,,,logs/build/5093728_20260712_230641_attempt_1.log,4.21,1783876891.6187077,1783876895.825557
514315,20260712_230641,1,mvn test-compile -DskipTests,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/514315,1,failed,unknown_build_failure,needs_manual_review,logs/build/514315_20260712_230641_attempt_1.log,1.68,1783876930.3646245,1783876932.0451257
514315,20260712_230641,2,mvn test-compile -DskipTests -DskipITs,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/514315,1,failed,unknown_build_failure,needs_manual_review,logs/build/514315_20260712_230641_attempt_2.log,1.66,1783876932.0479567,1783876933.7049713
514315,20260712_230641,3,mvn test-compile -DskipTests -DskipITs -Dcheckstyle.skip=true -Dspotless.check.skip=true -Dlicense.skip=true -Dgpg.skip=true,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/514315,1,failed,unknown_build_failure,needs_manual_review,logs/build/514315_20260712_230641_attempt_3.log,1.69,1783876933.706866,1783876935.3944654
514315,20260712_230641,4,mvn test-compile -DskipTests -DskipITs -Ddocker.skip=true -DskipDocker -Dfrontend.skip=true -DskipNpm,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/514315,1,failed,unknown_build_failure,needs_manual_review,logs/build/514315_20260712_230641_attempt_4.log,1.67,1783876935.3965325,1783876937.0708857
74385593,20260712_230641,1,mvn test-compile -DskipTests,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/74385593,1,failed,missing_dependency,needs_manual_review,logs/build/74385593_20260712_230641_attempt_1.log,2.97,1783877403.047746,1783877406.0204628
74385593,20260712_230641,2,mvn test-compile -DskipTests -DskipITs,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/74385593,1,failed,missing_dependency,needs_manual_review,logs/build/74385593_20260712_230641_attempt_2.log,2.87,1783877406.0216563,1783877408.8905077
74385593,20260712_230641,3,mvn test-compile -DskipTests -DskipITs -Dcheckstyle.skip=true -Dspotless.check.skip=true -Dlicense.skip=true -Dgpg.skip=true,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/74385593,1,failed,missing_dependency,needs_manual_review,logs/build/74385593_20260712_230641_attempt_3.log,2.92,1783877408.891739,1783877411.8082063
74385593,20260712_230641,4,mvn test-compile -DskipTests -DskipITs -Ddocker.skip=true -DskipDocker -Dfrontend.skip=true -DskipNpm,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/74385593,1,failed,missing_dependency,needs_manual_review,logs/build/74385593_20260712_230641_attempt_4.log,2.89,1783877411.8092537,1783877414.6982577
38484146,20260712_230641,1,gradle testClasses -x test,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/38484146,1,failed,dependency_resolution_failed,needs_manual_review,logs/build/38484146_20260712_230641_attempt_1.log,7.17,1783877446.8318915,1783877454.0005858
38484146,20260712_230641,2,gradle testClasses -x test -x integrationTest,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/38484146,1,failed,dependency_resolution_failed,needs_manual_review,logs/build/38484146_20260712_230641_attempt_2.log,7.21,1783877454.0018396,1783877461.2086961
38484146,20260712_230641,3,gradle testClasses -x test -x integrationTest -x checkstyleMain -x checkstyleTest -x spotlessCheck,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/38484146,1,failed,dependency_resolution_failed,needs_manual_review,logs/build/38484146_20260712_230641_attempt_3.log,6.98,1783877461.2100563,1783877468.185599
74458764,20260712_230641,1,mvn test-compile -DskipTests,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/74458764,0,success,,,logs/build/74458764_20260712_230641_attempt_1.log,13.52,1783877484.0251658,1783877497.5466673
48203032,20260712_230641,1,gradle testClasses -x test,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/48203032,1,failed,dependency_resolution_failed,needs_manual_review,logs/build/48203032_20260712_230641_attempt_1.log,3.21,1783877570.300385,1783877573.51456
48203032,20260712_230641,2,gradle testClasses -x test -x integrationTest,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/48203032,1,failed,dependency_resolution_failed,needs_manual_review,logs/build/48203032_20260712_230641_attempt_2.log,3.13,1783877573.51671,1783877576.647279
48203032,20260712_230641,3,gradle testClasses -x test -x integrationTest -x checkstyleMain -x checkstyleTest -x spotlessCheck,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/48203032,1,failed,dependency_resolution_failed,needs_manual_review,logs/build/48203032_20260712_230641_attempt_3.log,3.15,1783877576.6588764,1783877579.804543
7283919,20260712_230641,1,gradlew.bat testClasses -x test,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/7283919,0,success,,,logs/build/7283919_20260712_230641_attempt_1.log,23.49,1783877605.0043268,1783877628.4986732
89221572,20260712_230641,1,gradle testClasses -x test,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/89221572,1,failed,unknown_build_failure,needs_manual_review,logs/build/89221572_20260712_230641_attempt_1.log,321.31,1783878032.9476993,1783878354.259266
89221572,20260712_230641,2,gradle testClasses -x test -x integrationTest,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/89221572,1,failed,unknown_build_failure,needs_manual_review,logs/build/89221572_20260712_230641_attempt_2.log,17.70,1783878354.2650158,1783878371.96551
89221572,20260712_230641,3,gradle testClasses -x test -x integrationTest -x checkstyleMain -x checkstyleTest -x spotlessCheck,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/89221572,1,failed,unknown_build_failure,needs_manual_review,logs/build/89221572_20260712_230641_attempt_3.log,14.58,1783878371.967333,1783878386.5469203
54620819,20260712_230641,1,mvn test-compile -DskipTests,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/54620819,0,success,,,logs/build/54620819_20260712_230641_attempt_1.log,7.94,1783878457.8190923,1783878465.7598085
54231507,20260712_230641,1,mvn test-compile -DskipTests,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/54231507,0,success,,,logs/build/54231507_20260712_230641_attempt_1.log,4.70,1783878477.760834,1783878482.4649303
59078087,20260712_230641,1,gradle testClasses -x test,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/59078087,1,failed,dependency_resolution_failed,needs_manual_review,logs/build/59078087_20260712_230641_attempt_1.log,7.18,1783878544.0490496,1783878551.231168
59078087,20260712_230641,2,gradle testClasses -x test -x integrationTest,template,D:/material/SWT301/rsbln/New folder/data_v2/repos/cloned/59078087,1,failed,dependency_resolution_failed,needs_manual_review,logs/build/59078087_20260712_230641_attempt_2.log,6.86,1783878551.232732,1783878558.0964363
